mag_x (uT),mag_y (uT),mag_z (uT)
0.4742384652992419,-1.5812123142688672,9.818643986681932
0.5873164010545224,-1.6331929503018348,10.00738991642703
0.6547224544597392,-1.7961553533975378,9.884742853891543
0.4858356747397116,-1.7341784542398873,9.87573488675052
0.3145584167355705,-1.5842470240535518,9.855337943076085
0.46083059036071916,-1.763703433473198,10.00626211108142
0.4742499420935426,-1.6890602148887282,9.785336340115025
0.5480485612242257,-1.8079948441269207,9.818960777893922
0.4383801523770622,-1.8173515809481864,9.820188478710559
0.5503655292452264,-1.776832533799586,9.923675217914088
0.43356448208120185,-1.742901575778564,9.816198549298203
0.6510717095313341,-1.8266523126411842,9.930876272642218
0.6216098220565631,-1.6266734628119939,9.62659531635035
0.45560584103137736,-1.7384219250989852,9.862786723601168
0.6584966722614055,-1.8368712969609675,9.806472338282733
0.5882694242877456,-1.7250921190468314,9.937743999536458
0.5358480477432533,-1.790959421525202,9.800259918018469
0.3573126992754531,-1.5325538328477415,9.808258957653102
0.6264020220806489,-1.834797517941153,9.792104496150765
0.4436730713248405,-1.7991245750936995,9.93290088973232
0.6057499877658138,-1.7073353259237098,9.677261584924015
0.6358518014882105,-1.7280271959001057,9.856554805368804
0.6949922877003974,-1.6744081323571973,9.722410763337184
0.4206104665309112,-1.712148543311781,9.681656894956035
0.6231683719400721,-1.7298177676265103,9.86081417397705
0.6109188045213776,-1.7417955959304752,9.85588320206691
0.6154711894131806,-1.749295882717119,9.570628116756927
0.4711912493074542,-1.7098171940306615,9.70893887263007
0.524975766736268,-1.6008183224820138,9.931809821193443
0.5816841925029472,-1.8552164570700729,9.778143137126396
0.71459175507881,-1.6712886582522841,9.962893282258284
0.554072846727254,-1.9683811220191512,9.64012223782302
0.6126101868261243,-1.7302998317681313,9.903705408024116
0.5153143003331009,-1.7191967429458221,9.922586923666618
0.6012079169603556,-1.7473711076599001,9.713007883358198
0.7520801430737319,-1.7021793474672535,9.885810050366754
0.7499180616350931,-1.7251516241338032,9.87402885942643
0.7316636082580942,-1.7981200794009393,9.773808138580963
0.678617531676742,-1.697237320774671,9.75965313235826
0.5636796842836291,-1.5578266198016946,9.836277784746452
0.6160360436024666,-1.829565937735877,9.748694256396261
0.5691164147561125,-1.9223796153801245,9.91248041535854
0.5991020617549024,-1.8770680411259777,9.978707782112958
0.6557196709326538,-1.5232879373400925,9.824669824118912
0.7695458363174447,-1.7146666851925545,9.871722146362536
0.7321854463119056,-1.747739115225837,9.672223082386218
0.5487483303564965,-1.7638815587910779,9.884453335338794
0.7230551761230083,-1.6303554541245293,9.832099966959312
0.5769718231093779,-1.7646308098451546,9.838597524033055
0.6669015727144219,-1.6458230457930334,9.73788404550891
0.7925815725464568,-1.6357729925736963,9.930514092392675
0.7988977486275605,-1.8339168889927313,9.6768644503054
0.7573625943793012,-1.6954538707852802,9.803834838874012
0.6374393704038589,-1.6453108384363402,9.872461294651014
0.5799785700101054,-1.782297687409375,9.748895610258334
0.8980964259345994,-1.8069510038151653,9.74596442635251
0.784195875317262,-1.752669637267048,9.825442208304423
0.669082354111811,-1.762054918326114,9.830593765187572
0.7702319413722696,-1.9325826257676821,9.857092159505692
0.7342798922652656,-1.758257486202734,9.79600754143558
0.7746358723115,-1.6876178745818116,9.659747190115928
0.7349491460752022,-1.7089866549908408,9.955719050760631
0.6536159625596972,-1.6838262217564524,9.769142191446882
0.7202260138515807,-1.4835964212070372,9.839850950638683
0.7959205228455045,-1.6825140642032412,9.928311245800382
0.6984311087502211,-1.6870293325695098,9.711910163129833
0.7331452623126397,-1.7446211540140946,9.60211378301341
0.6704657182463765,-1.6051085921981467,9.736983757606348
0.7717177134642577,-1.6211446553255615,9.744352281251052
0.728005616189462,-1.735567652983504,9.88679063667658
0.8775368353098643,-1.6151494264711166,9.881054441305995
0.8105503361689761,-1.73050402677402,9.938411104041162
0.8613494010037325,-1.5729939102400754,9.83144361083473
0.7999732114126354,-1.6990742229392475,9.918094876879383
0.8831362125070834,-1.501727515938872,9.85516716124994
0.7489591302157298,-1.7481664315620906,9.744612935107451
0.7845461083561883,-1.7120771535269774,9.854580133119272
0.8080675079874928,-1.6044665831660745,9.835489077995883
0.6592383006705569,-1.7649703231515357,10.023918717376022
0.7264539569899098,-1.6448001592921753,9.81777705404725
0.8350923150091131,-1.815973822018572,9.94831505513557
0.8945756251111604,-1.6390651981103896,9.677740832937841
0.8771939759661428,-1.6727845426844177,9.91371726787685
0.8995125191893336,-1.6770197484840683,9.759854505811075
0.8051956256664253,-1.672488407618637,9.780887606121095
0.8542346523183969,-1.6231282472712347,9.724625320597477
1.0174530441843221,-1.73894846820711,9.688285657772893
0.8523364799935863,-1.6054261180941731,9.84154436717013
0.9150432805557895,-1.5740849599560731,9.915799625173811
0.7722497641165267,-1.5571538194445083,9.769461279689963
0.8161340959086825,-1.8000191580160145,9.763870433773324
0.8888492877321594,-1.7834547576461535,9.940435905239246
0.9539683652787353,-1.65765527045469,9.596196827261103
0.7899994862932398,-1.444828931058933,9.8013286391457
0.9077457475648729,-1.747804876910078,9.81520774870066
0.9061300788314459,-1.6315701964155334,9.78609573584364
0.9430560043980978,-1.6254457928675003,9.733871684065063
0.9008361930152484,-1.8174955154228538,9.90355922357863
0.9971396113350914,-1.6858107771213386,9.655850522732223
0.8917410492981591,-1.6718893624027504,9.785772358682086
0.8661714825672195,-1.6979092843177577,9.910778132486962
1.0235118675462984,-1.7941090890011706,9.739371787365458
0.7950775204100929,-1.5985584364086738,9.724017065125123
1.0244717679837443,-1.6538102350241364,9.784690941942728
0.8856727602762581,-1.6132541475015916,9.68818679762221
1.025890424275713,-1.5215773377490267,9.858539935377692
0.7977570671012937,-1.8515196196334074,9.821871031088847
0.8777752000072586,-1.6921391843515858,9.773768757809947
0.9840416740963405,-1.6347994570309317,9.794513124475333
0.9576129659152776,-1.7158852079623528,9.833500088145337
0.9130441561166067,-1.7939022691365982,9.943685607071286
1.0727064330415261,-1.6015854217113699,9.72887048906507
1.0776204259302435,-1.751769447247414,9.58277280433957
0.9040928278546023,-1.7272849201067146,9.761826693201739
0.9737978494005781,-1.654275161092502,9.70397330356162
1.0083204343023076,-1.5779042389585765,9.690147430823757
0.7905638647523291,-1.590842483044247,9.806864145830323
0.8591773402737691,-1.3707003389712196,9.84404046724617
1.0880751749268422,-1.6950342147179371,9.939349773438417
1.0388203200125201,-1.6527708629743312,9.750784744371122
1.1714670888797514,-1.7479061626537762,9.551994052583586
1.1873632923250625,-1.7743054044061952,9.660178458040894
1.1380023798588954,-1.6550675196386744,9.834119677413613
0.8993257039219792,-1.6265517484710226,9.723099678598322
1.0443346134670448,-1.68810024851101,9.83690463731713
1.0370980154042415,-1.7341433422236534,10.019473214866442
1.1302265248175873,-1.5073198150109377,9.605087382644044
1.1474278640124247,-1.7072790616057976,9.7685100153702
0.98847470201514,-1.651349961173115,9.810067891377631
1.142953993774632,-1.5093916827726175,9.668183847856369
1.0434615808323828,-1.7029272317942188,9.807762874648365
1.0858949900016808,-1.7394405807400917,9.686959930793094
1.1598485535280372,-1.5385357478744985,9.95653547845131
1.183603223985769,-1.539630525189876,9.795131491551734
1.183554168324118,-1.7179292167199647,9.74639579273846
1.0362067037941944,-1.6278272484887315,9.884046967474964
0.9420876520634743,-1.4327465904580095,9.704106573744616
1.1000700840111235,-1.9319317115737924,9.749525579617735
1.1926799044815037,-1.756336509844235,9.771646696980957
1.1935745317724766,-1.6299372873398157,9.539147896296086
1.2083247686588825,-1.7186975847368648,9.770916854378642
1.0374788260373098,-1.655677230992504,9.688385752257519
1.2389268347546762,-1.632398519585803,9.635891910118954
0.9740118150514502,-1.8214888819390012,9.809598878985385
1.0397276143551932,-1.5826338484671296,9.874503652978136
1.0816580554581048,-1.606270214836445,9.560276807172295
1.0529890376401778,-1.4885137860944646,9.683944440198566
1.1324544859476742,-1.7051404011583007,9.737443558407136
1.0489878761488922,-1.6577249075742935,9.707785732244153
1.0822314761204954,-1.722320102701465,9.728866227906613
1.039979382094154,-1.5208649719441503,9.899480827202668
1.2654536829800511,-1.5102559131806819,9.885201722615237
1.1746280176652542,-1.735661255608011,9.658135852826797
1.0969691414963827,-1.5531578881792385,9.884252308714638
1.1866261178625528,-1.5581986794481035,9.75869483320079
1.1846460356843318,-1.6101122085018365,9.882074134859236
1.2105532152606775,-1.4530190850275253,9.874642994222695
1.1608504696235153,-1.7990481084356866,9.813096020622234
1.1418649971448211,-1.593386799244336,9.665979781263246
1.1883938295356604,-1.3350925986690292,9.923404682576374
0.9499104660699009,-1.6597583226456805,9.77319083437088
1.215246698772498,-1.5510973570190028,9.61018865220908
1.18784507208104,-1.7950002993065777,9.823464818114873
1.0763748727179518,-1.6341699729682408,9.90194385074879
1.0923725240814504,-1.5821293031622947,9.63740781701944
1.0449895250410852,-1.6553477281000974,9.812037464172862
1.0612889466314632,-1.6214645508362329,9.715754826086663
1.1160796658293313,-1.660319986230377,9.74045464300196
1.0541972281375893,-1.6307924606670003,9.740389823976454
1.2302255991166071,-1.56988296058607,9.796567918605673
1.3019603162984652,-1.645998804941816,9.775784800433733
1.2825855402957902,-1.7115624914919716,9.835364735451243
1.3701649511919012,-1.5893615459506585,9.734050477859268
1.190296021765606,-1.5017789400826824,9.646507758605877
1.261110483758523,-1.5530742466558292,9.652218092252166
1.1623995697436489,-1.5183844187538933,9.630903036446941
1.1744822822639218,-1.6483179721623755,9.643977060473647
1.266901966595684,-1.7050021667645046,9.82030139389964
1.3375501950015065,-1.4898299543246742,9.784458610306608
1.3308568627800523,-1.593747571801803,9.775150576427963
1.2411249569238325,-1.6140738371111645,9.92742992924951
1.361663236933422,-1.6368555934221112,9.818293879657729
1.3178840179118767,-1.5590503138773963,9.889766153158172
1.3171366635568489,-1.521359278741701,9.574854009232965
1.282806523833882,-1.5988860148814776,9.56963868061528
1.2466279290673463,-1.484443633217233,9.658777188059625
1.2601532064545578,-1.5663417771443033,9.763867825016197
1.309397579914102,-1.615668143902385,9.69629954101666
1.2428224289306369,-1.5561710943074343,9.77457398237224
1.342444483983518,-1.410617115241691,9.80529325925478
1.4151240054277185,-1.60680637085789,9.770164419737249
1.3882668266698055,-1.4475531889409854,9.7291755980946
1.2721558899454342,-1.488758663962884,9.752046592639328
1.207524644800927,-1.6647482351404896,9.694396826130935
1.2566534642074698,-1.6785747397306572,9.694163338083577
1.3648173185947905,-1.6087584976777614,9.668624909741874
1.409181425063829,-1.4912922809748714,9.839140154819646
1.276851398801255,-1.565022145349492,9.620031311903999
1.2327354240797712,-1.4894475134191894,9.882170541268653
1.3230099703947282,-1.6155097858720249,9.75009069527261
1.1960539398553132,-1.4590041475351936,9.76579975027904
1.1943478707654813,-1.6836651802344629,9.756027504646843
1.210099943603827,-1.5694783494780078,9.636361657582093
1.2496581971637812,-1.5538903225235108,9.807621129114239
1.2663252687259963,-1.5096838160459827,9.663703686739264
1.2835437909279221,-1.3112680853829375,9.724973781701554
1.5400443030163014,-1.5422833714173287,9.824861036346215
1.36010588292763,-1.2726797634710283,9.636203927992558
1.310180066689898,-1.8405543387770433,9.786400570442723
1.4348217327338781,-1.5195595679679792,9.623991079171791
1.3042425187761175,-1.4194116595681494,9.646525041418107
1.2022235805044243,-1.615846420324217,9.661640775676844
1.4858766157352763,-1.4688257445811739,9.618362011754169
1.3558860839775302,-1.4832580434175615,9.777431002067635
1.6403918969561848,-1.564169539144228,9.814790282195773
1.3697953249559203,-1.4368386806357678,9.638005229041747
1.4054375550028315,-1.6062373610123528,9.843626017354874
1.4198852224114211,-1.6126250621696192,9.74225417842132
1.400639040621851,-1.630338371915195,9.84686753236971
1.5747303566674142,-1.5617170243002565,9.654758405771279
1.5187700077209048,-1.4446350865228954,9.826763167169323
1.3231291526398867,-1.486140038557523,9.721300637923445
1.3641990628529614,-1.3857146811657195,9.57825882787095
1.3322939071190805,-1.676594771756636,9.539549688974272
1.5262350278452081,-1.643809942448081,9.788300056348112
1.3936833647505231,-1.554684470306077,9.85025208190264
1.4387812987978992,-1.498852927324944,9.774944477572252
1.4009450346373544,-1.395200138102254,9.691485034892994
1.4056205655629426,-1.5130946837000032,9.535646146549658
1.6364457376739452,-1.6245716681975324,9.679622654738875
1.4275405476821648,-1.536938103090736,9.632048444319299
1.4191197331586554,-1.5616442710481058,9.685744534534194
1.4383699781442458,-1.5384679262368592,9.681086198318864
1.5920517654067978,-1.532116295683471,9.584641368848411
1.4406178526843667,-1.492432793537368,9.639361922827682
1.4201507778009672,-1.4560579393761184,9.723470328304126
1.5511553940340326,-1.6848347769214949,9.688908859406533
1.3803787983024152,-1.4319981768574095,9.516099244648839
1.4445719596025912,-1.4530223435016298,9.662510174181707
1.4925512037372048,-1.5186261661680798,9.726912391707616
1.4666441528348066,-1.4291693151986613,9.511375337992058
1.3520745340127884,-1.5179891270371058,9.620490646743995
1.287924126410748,-1.4832086845499033,9.58201557984033
1.460454020450001,-1.5350058469532641,9.500128476098238
1.44042318149609,-1.3836766309259998,9.500045197166457
1.5253074401069082,-1.337526257311025,9.493813064073015
1.4038990594798113,-1.4007302460235873,9.655640759506284
1.5277275891726765,-1.4328337967316147,9.653136895266202
1.5384280713108007,-1.5357535911104516,9.728178956822493
1.6220404765768268,-1.2984180073903386,9.705056978876641
1.4380674284857107,-1.5097651639888368,9.81560892942315
1.632135612145367,-1.3753226671820677,9.783835935980399
1.5410909659478627,-1.3103957419480432,9.631971035042854
1.6746514438969498,-1.520321761902723,9.614370201742677
1.2893860416058252,-1.4192642224477907,9.804701392972431
1.6240013399535957,-1.4370414880649243,9.4777799428298
1.510621311002396,-1.4352531578382486,9.600037766376154
1.57896245962355,-1.3212253615241272,9.661442793753356
1.5608187605220463,-1.4592054180891114,9.657225039174332
1.6291394753041821,-1.3226089661064584,9.490179228805207
1.3605037664268087,-1.485456127982372,9.618375294125482
1.5321055233985692,-1.542043350010412,9.66120022630775
1.6827588695515883,-1.6086052710362404,9.427729172976806
1.639769652579868,-1.3772473928679938,9.760449563808876
1.6247682667036296,-1.382877038538916,9.766638316726961
1.3725020939299355,-1.567803359260798,9.703737595200055
1.6719389205915884,-1.430271338198527,9.657630579564232
1.5473158565274983,-1.4785042706956346,9.736314905345113
1.7317443521827043,-1.442772136590336,9.542807650974474
1.5612738041131746,-1.2321261355317796,9.621167295119633
1.6159391553774327,-1.2704573125364236,9.568671225772343
1.6513201305950191,-1.359452503479555,9.723678191105078
1.5235833958283596,-1.4905774928970832,9.783681885841599
1.5952816395239608,-1.4964614380346482,9.39439256276812
1.6090616403544966,-1.3579794826858755,9.518235898705655
1.6546279305991605,-1.4224982671310356,9.680759343273122
1.7161751233245919,-1.4256259425936944,9.625636340642439
1.6223814546590016,-1.3105433125447714,9.647352101594679
1.6358994653047223,-1.336442530586587,9.568363555201238
1.648105541930776,-1.3211343944963732,9.829639065411058
1.5003257365719416,-1.3652807325835452,9.623003548627135
1.702094475292698,-1.28973419658297,9.639567794385638
1.5105557810376185,-1.5343199834444314,9.731545762755049
1.5532284850463274,-1.3938107955983225,9.499307943727342
1.761132534751299,-1.2883430329732288,9.64220391595172
1.6688716885781045,-1.406694286804335,9.678887266837577
1.5985634074509074,-1.2839893024402904,9.717954827309066
1.6842987909659521,-1.4668859041811348,9.68275657157573
1.4980827161698718,-1.4312480384143846,9.765361525814503
1.7822106863305007,-1.2342545664753755,9.649689809239087
1.7312631652860142,-1.3489816745815093,9.710594554686802
1.737723125180624,-1.340024923434111,9.661283716877684
1.6471984653974652,-1.2210143468620362,9.728275812655381
1.6745790338778117,-1.4297950966868063,9.583481364416906
1.6778601490443235,-1.2341903264552938,9.685621024369553
1.752568261613911,-1.356623828973076,9.555626657870937
1.8811871736483845,-1.4991559830220478,9.479723536866278
1.7662756715334196,-1.312351694328772,9.677496071220947
1.5673987493506825,-1.3458055259159762,9.648132624845088
1.6878110341228323,-1.521308713751647,9.558796248467793
1.7371701529913361,-1.2746826194526626,9.718961084993795
1.675253719603406,-1.4806475313560785,9.551656534187469
1.860825593366753,-1.3945185383472767,9.722066744918907
1.8474333593974026,-1.352679087821647,9.730661851220272
1.75422962638577,-1.4256273256978655,9.744020644606437
1.834332818684828,-1.5215461458566648,9.605686360059162
1.49342193920436,-1.3998643131267878,9.623298348163695
1.6164845732748827,-1.2963005310369,9.866274970481866
1.8195656407119312,-1.4026883948273956,9.551747827454012
1.7022922056047547,-1.4341730334330567,9.486548406368344
1.8393107337713301,-1.4517781927341906,9.651093223212035
1.677798572385487,-1.3179455587008697,9.481578112750723
1.7785790573438471,-1.370872910197141,9.732731698298139
1.7056359595077724,-1.372626962315356,9.543891891505329
1.7051680369910236,-1.3422027665369802,9.671084404135945
1.808569102289345,-1.2469309584214492,9.681692899615406
1.621040094647867,-1.2264320868006549,9.59822088638355
1.6573202573747723,-1.3184100989294172,9.40905621938655
1.6844189865740953,-1.3854292249248301,9.603013005542163
1.8322042389521982,-1.374776432129134,9.479454020916746
1.7520565940328028,-1.366050110208402,9.371546546345467
1.696822936831306,-1.3283167810734966,9.635094836719883
1.8746509971525083,-1.2901667598669746,9.61178984608906
1.9186753334414386,-1.1818310189130568,9.678128700479903
1.7929673160381097,-1.4952968407682086,9.489200423133086
1.9363860658881071,-1.2693334206630575,9.594301522974417
1.8272938747968668,-1.156087447152577,9.57108854025003
1.7005806310510425,-1.3426142678328148,9.76706651961668
1.7912854895351369,-1.3970178937877284,9.696609537049186
1.8770779282779653,-1.3517065161976805,9.583365373244048
1.721765471633153,-1.1734306259258036,9.554321226161253
1.8822546378474154,-1.3171879330097007,9.554412914473465
1.9367778704198748,-1.2608380086790538,9.617637993427516
1.8580265562150715,-1.2478385790018487,9.636586319794368
1.6115690663320563,-1.308879397880989,9.567264488652519
1.5949106911303108,-1.2503810465429805,9.39003314627943
1.6498354764549013,-1.518362479328915,9.535807900971152
1.7984426547256345,-1.2383031704282226,9.52523199318822
1.801824467119595,-1.2325471085197799,9.574595489408065
1.824981468749261,-1.4940195970267736,9.681378295602258
1.867607984821538,-1.299326491273843,9.557237500280793
1.9386361890498627,-1.3013038748197514,9.53789124653919
1.7778554802744435,-1.1765536942145434,9.605162199444756
1.8709026433736486,-1.2496527124290415,9.486567099478746
1.8733365489672853,-1.2387728142227008,9.503061243309322
1.9813910310495753,-1.3848529848967832,9.595638504288038
1.8709964514424418,-1.1242137901219635,9.70048646290297
2.00914733980786,-1.129967619281386,9.615928137344948
1.7896884895495306,-1.1807754068015646,9.597519408388694
1.918537284101264,-1.3241894049212934,9.722859354354632
1.7375974186653789,-1.1380298507292006,9.43481718604811
1.9011475139876262,-1.1134610217678143,9.81143311763644
1.8281804243098603,-1.1312010556907088,9.675612402627184
1.9084913824746141,-1.2573805920667236,9.292617497762286
1.7337504908082013,-1.1941566395331913,9.447837004398751
1.8372261987357197,-1.2305267929988346,9.354119563934745
1.7590523745626196,-1.1696982238478024,9.597358080582037
1.8071580331131891,-1.141183883920078,9.494349031650875
1.9694460304532873,-1.0994185378129608,9.518700989860621
1.8664861083044375,-1.108627010911663,9.506536860088417
1.980798115587633,-1.3234283371416458,9.540641528603087
2.0712696169477094,-1.3854082741585065,9.495417622974575
1.8971413479730013,-1.20882155673531,9.643598661136908
1.743828715389464,-1.2423731529093691,9.684774469293576
1.9978385133072443,-1.2885625256620215,9.714586188526576
1.852295616303459,-1.1812161759266113,9.422039128662812
1.9149295672615154,-1.1793302479224397,9.557812187104403
2.0562948110860964,-1.2008723573268552,9.57491501607524
1.8794344722631655,-1.0610906108528788,9.539150706110252
1.8657745860775197,-1.2355765122971962,9.574264497999193
1.8636742998428204,-1.2242314097780471,9.718136905042408
1.9328104145806004,-1.2564569970924673,9.440791936601432
1.8187237454969307,-1.1898117910432806,9.501934661743176
1.8234292460458106,-1.1062133246837598,9.497236650580417
2.1499119646902596,-1.2683417931286038,9.524388768899025
2.007927604104106,-1.108329951014689,9.515126698105828
1.90913455698027,-1.2436261279952918,9.588910107052309
1.884191052656928,-1.2003161714084802,9.585223148419992
1.8448210924232078,-1.0078329652760187,9.550549777012384
1.86926870178184,-0.9888529716882136,9.593579365235074
2.038012881872915,-1.2464204539113521,9.559736484879926
1.8465382841158007,-1.3146285428106363,9.444444726421922
1.763613740152035,-1.094813889298532,9.428979976978232
2.194955169919787,-1.2419495796325632,9.522267308610095
1.8155267105288784,-1.1694855738624468,9.341639588098978
2.0668442625765047,-1.1842059988633418,9.462933698144978
2.1323619664871276,-1.1800018905675853,9.62456383574579
2.0222916110078124,-1.134634833929843,9.629515610137933
1.8294299205132043,-1.190701484381054,9.3444934704592
2.138856471831012,-1.0552485030815677,9.433035078422344
2.015402914115017,-1.0602635754464154,9.460533569236832
1.9988714905233405,-1.242040406863884,9.567624509293184
2.089930205666855,-1.0535317954557726,9.446986436221364
1.887606403740646,-1.0178934632389864,9.532105548460743
2.0273855618957564,-1.2112939714361712,9.356805937369124
1.9311464437079138,-1.0772899935552376,9.466214107977958
2.010092390716782,-1.2549130386453298,9.56333938968804
2.245187877079119,-1.386775616418924,9.400991054935188
1.9144457914453505,-1.0679074242804671,9.654271841158891
2.012834232215324,-0.9716674383494042,9.479136408657464
2.1211464675650546,-1.0421622864043287,9.333003219208223
1.9476898193798382,-1.030814625001628,9.510083457122446
2.0815805152071722,-1.153949804485927,9.511182045183626
2.143762479278507,-1.2889267273490932,9.551682381788101
2.031676968625709,-1.3002958798498228,9.43553657555452
1.9760712953149184,-1.0604505724713078,9.537505673246487
2.160971210434893,-1.2091828362729047,9.513305975922018
2.0218877606997943,-1.0785436706724312,9.393834276791399
2.121697474323904,-1.0210237440318837,9.525646321411921
2.1709434180714404,-1.2055404999107127,9.51664944481626
2.1650975888222366,-1.1206497937694635,9.362959951542937
2.2169167069097746,-1.1771040435529758,9.277010106512758
2.0446525934073345,-1.049456426168624,9.339910336431256
2.226643629547274,-1.179849023176049,9.380026542914644
2.24575605448638,-1.1407285070015725,9.31863771772956
2.157084678994829,-1.1199808794813528,9.50713867842066
2.0467909342294424,-1.0980188824550683,9.353120300955048
2.044049124741935,-1.1200085316890507,9.334845465345277
2.2512966376208134,-1.0165421373646917,9.51786206047961
2.0625135404410244,-1.2602399360362349,9.4524951127287
2.2412961939058844,-1.276479966934688,9.578538786434008
2.0378965368884527,-1.101932491850157,9.585252190968355
1.9934563632575717,-0.9361421781262953,9.561829106033626
2.1213501377897472,-0.9487958006716586,9.345522454518827
2.347096326780059,-1.160834445880498,9.57417587787591
2.0118584644792947,-0.9245770395646977,9.482537737148988
1.975812762213734,-0.9922398298464554,9.408031466265024
2.2358670253060384,-1.0779897027679237,9.320937794969794
2.1089908395899473,-1.00328783391612,9.466977781350788
2.046170331166725,-1.1638091935188462,9.423413403526707
2.1320314078813514,-1.0172926382710017,9.605188963436888
