ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999992895e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.099999999999992539e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.289999999999993818e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.560999999999993726e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.904899999999995153e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.314409999999995193e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.782968999999996029e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.304672099999996782e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.874204889999996571e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.486784400999997313e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.138105960899997715e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.824295364809997988e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.541865828328997878e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.287679245496098357e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.058911320946488654e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.853020188851839833e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.667718169966655894e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.500946352969990238e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.350851717672991503e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.215766545905692331e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.094189891315123120e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.847709021836109633e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.862938119652499225e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.976644307687249524e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.178979876918524239e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.461081889226671926e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.814973700304004733e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.233476330273604260e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.710128697246243612e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.239115827521618973e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.815204244769457298e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.433683820292511291e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.090315438263260273e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.781283894436934467e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.503155504993241354e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.252839954493917052e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.027555959044525236e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.824800363140072768e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.642320326826065546e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.478088294143458936e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.330279464729113015e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.197251518256201713e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.077526366430581611e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.697737297875234919e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.727963568087711288e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.855167211278940576e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.069650490151047073e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.362685441135942921e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.726416897022349600e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.153775207320114571e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.638397686588103391e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.174557917929293260e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.757102126136364212e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.381391913522727860e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.043252722170455143e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.738927449953409629e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.465034704958068631e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.218531234462261734e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.996678111016035595e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.797010299914432105e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.617309269922988929e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.455578342930690175e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.310020508637621019e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.179018457773859004e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.061116611996473086e-02
0.000000000000000000e+00,0.000000000000000000e+00,9.550049507968259160e-03
0.000000000000000000e+00,0.000000000000000000e+00,8.595044557171431857e-03
0.000000000000000000e+00,0.000000000000000000e+00,7.735540101454289365e-03
0.000000000000000000e+00,0.000000000000000000e+00,6.961986091308861382e-03
0.000000000000000000e+00,0.000000000000000000e+00,6.265787482177974724e-03
0.000000000000000000e+00,0.000000000000000000e+00,5.639208733960177078e-03
0.000000000000000000e+00,0.000000000000000000e+00,5.075287860564159370e-03
0.000000000000000000e+00,0.000000000000000000e+00,4.567759074507743086e-03
0.000000000000000000e+00,0.000000000000000000e+00,4.110983167056969298e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.699884850351272542e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.329896365316145114e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.996906728784530689e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.697216055906078054e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.427494450315469902e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.184745005283923128e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.966270504755530772e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.769643454279977782e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.592679108851980004e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.433411197966781960e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.290070078170103786e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.161063070353093515e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.044956763317784077e-03
0.000000000000000000e+00,0.000000000000000000e+00,9.404610869860057128e-04
0.000000000000000000e+00,0.000000000000000000e+00,8.464149782874051632e-04
0.000000000000000000e+00,0.000000000000000000e+00,7.617734804586647011e-04
0.000000000000000000e+00,0.000000000000000000e+00,6.855961324127981876e-04
0.000000000000000000e+00,0.000000000000000000e+00,6.170365191715184447e-04
0.000000000000000000e+00,0.000000000000000000e+00,5.553328672543665894e-04
0.000000000000000000e+00,0.000000000000000000e+00,4.997995805289299305e-04
0.000000000000000000e+00,0.000000000000000000e+00,4.498196224760369808e-04
0.000000000000000000e+00,0.000000000000000000e+00,4.048376602284332448e-04
0.000000000000000000e+00,0.000000000000000000e+00,3.643538942055899311e-04
0.000000000000000000e+00,0.000000000000000000e+00,3.279185047850310085e-04
0.000000000000000000e+00,0.000000000000000000e+00,2.951266543065278968e-04
0.000000000000000000e+00,0.000000000000000000e+00,2.656139888758751125e-04
0.000000000000000000e+00,0.000000000000000000e+00,2.390525899882876230e-04
0.000000000000000000e+00,0.000000000000000000e+00,2.151473309894588553e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.936325978905129833e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.742693381014617121e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.568424042913155409e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.411581638621840003e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.270423474759655976e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.143381127283690405e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.029043014555321433e-04
0.000000000000000000e+00,0.000000000000000000e+00,9.261387130997892215e-05
0.000000000000000000e+00,0.000000000000000000e+00,8.335248417898103129e-05
0.000000000000000000e+00,0.000000000000000000e+00,7.501723576108292816e-05
0.000000000000000000e+00,0.000000000000000000e+00,6.751551218497464212e-05
0.000000000000000000e+00,0.000000000000000000e+00,6.076396096647718333e-05
0.000000000000000000e+00,0.000000000000000000e+00,5.468756486982946635e-05
0.000000000000000000e+00,0.000000000000000000e+00,4.921880838284652446e-05
0.000000000000000000e+00,0.000000000000000000e+00,4.429692754456187269e-05
0.000000000000000000e+00,0.000000000000000000e+00,3.986723479010568881e-05
0.000000000000000000e+00,0.000000000000000000e+00,3.588051131109512332e-05
0.000000000000000000e+00,0.000000000000000000e+00,3.229246017998561099e-05
0.000000000000000000e+00,0.000000000000000000e+00,2.906321416198704989e-05
0.000000000000000000e+00,0.000000000000000000e+00,2.615689274578834761e-05
0.000000000000000000e+00,0.000000000000000000e+00,2.354120347120951319e-05
0.000000000000000000e+00,0.000000000000000000e+00,2.118708312408856085e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.906837481167970375e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.716153733051173710e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.544538359746056407e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.390084523771450834e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.251076071394305751e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.125968464254875277e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.013371617829387733e-05
0.000000000000000000e+00,0.000000000000000000e+00,9.120344560464489593e-06
0.000000000000000000e+00,0.000000000000000000e+00,8.208310104418040464e-06
0.000000000000000000e+00,0.000000000000000000e+00,7.387479093976237096e-06
0.000000000000000000e+00,0.000000000000000000e+00,6.648731184578614148e-06
0.000000000000000000e+00,0.000000000000000000e+00,5.983858066120752734e-06
0.000000000000000000e+00,0.000000000000000000e+00,5.385472259508677799e-06
0.000000000000000000e+00,0.000000000000000000e+00,4.846925033557809934e-06
0.000000000000000000e+00,0.000000000000000000e+00,4.362232530202028772e-06
0.000000000000000000e+00,0.000000000000000000e+00,3.926009277181825640e-06
0.000000000000000000e+00,0.000000000000000000e+00,3.533408349463643415e-06
0.000000000000000000e+00,0.000000000000000000e+00,3.180067514517279582e-06
0.000000000000000000e+00,0.000000000000000000e+00,2.862060763065551624e-06
0.000000000000000000e+00,0.000000000000000000e+00,2.575854686758996504e-06
0.000000000000000000e+00,0.000000000000000000e+00,2.318269218083096726e-06
0.000000000000000000e+00,0.000000000000000000e+00,2.086442296274787392e-06
0.000000000000000000e+00,0.000000000000000000e+00,1.877798066647308526e-06
0.000000000000000000e+00,0.000000000000000000e+00,1.690018259982577673e-06
0.000000000000000000e+00,0.000000000000000000e+00,1.521016433984319758e-06
0.000000000000000000e+00,0.000000000000000000e+00,1.368914790585888036e-06
0.000000000000000000e+00,0.000000000000000000e+00,1.232023311527299169e-06
0.000000000000000000e+00,0.000000000000000000e+00,1.108820980374569358e-06
0.000000000000000000e+00,0.000000000000000000e+00,9.979388823371123587e-07
0.000000000000000000e+00,0.000000000000000000e+00,8.981449941034012075e-07
0.000000000000000000e+00,0.000000000000000000e+00,8.083304946930611291e-07
0.000000000000000000e+00,0.000000000000000000e+00,7.274974452237549421e-07
0.000000000000000000e+00,0.000000000000000000e+00,6.547477007013794691e-07
0.000000000000000000e+00,0.000000000000000000e+00,5.892729306312415328e-07
0.000000000000000000e+00,0.000000000000000000e+00,5.303456375681173689e-07
0.000000000000000000e+00,0.000000000000000000e+00,4.773110738113057379e-07
0.000000000000000000e+00,0.000000000000000000e+00,4.295799664301751535e-07
0.000000000000000000e+00,0.000000000000000000e+00,3.866219697871576699e-07
0.000000000000000000e+00,0.000000000000000000e+00,3.479597728084418817e-07
0.000000000000000000e+00,0.000000000000000000e+00,3.131637955275977465e-07
