ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
0.33309651570845555,-1.7569434248389693,9.742728798706496
0.33763547519555753,-1.7565533513579656,9.742468891596209
0.34217340913927596,-1.756157275728571,9.742205733371922
0.3467102922318641,-1.7557552331360984,9.741939315844252
0.35124614210192723,-1.7553471907839184,9.74166964916224
0.35578089124307694,-1.754933150260277,9.741396739893672
0.3603145570593167,-1.7545131126827949,9.741120587231359
0.36484711425612426,-1.754087113304217,9.740841183143456
0.36937858022930226,-1.7536551532657478,9.740558526776015
0.37390888776221287,-1.75321720036475,9.74027263597041
0.37843805427075833,-1.7527732557785063,9.73998350988634
0.3829660544745195,-1.7523233548291521,9.739691140663078
0.3874928848387147,-1.7518674649835089,9.739395540359574
0.39201852009084526,-1.7514056215952027,9.739096701185494
0.39654293550448844,-1.750937792305185,9.738794637336165
0.40106614823035375,-1.7504640122269428,9.738489336908447
0.4055881120742936,-1.7499842830384382,9.738180805291266
0.4101088235433276,-1.7494985722959866,9.737869054631384
0.4146282573906083,-1.7490069154398755,9.737554077365708
0.4191464098498416,-1.7485093139216688,9.737235874741579
0.42366327715815655,-1.7480057692078959,9.736914447951467
0.42817883465920603,-1.7474962490678503,9.736589811379078
0.4326930571224799,-1.7469807890090878,9.736261957603078
0.4372059408047848,-1.746459390546933,9.735930887916535
0.441717460780046,-1.7459320553646895,9.735596605923247
0.4462276133177154,-1.7453987850120132,9.735259112909812
0.45073637350651574,-1.744859581205183,9.734918412556077
0.45524373793900375,-1.7443144116784737,9.7345745170337
0.4597496810990094,-1.7437633458828803,9.734227408348021
0.4642541995880993,-1.7432063515825515,9.733877098726646
0.46875726852812394,-1.7426434305649208,9.733523591979495
0.4732588842221897,-1.7420745844762935,9.733166889454774
0.4777590003184622,-1.7414998491447058,9.732806986723098
0.4822576561142383,-1.7409191582382324,9.73244390184425
0.48675478378310943,-1.740332581625671,9.732077622155565
0.4912504011434079,-1.7397400870103832,9.731708157381185
0.4957444830315855,-1.7391417101225939,9.731335500727376
0.5002370261192418,-1.7385374188652445,9.730959664461782
0.5047279844482696,-1.7379272153364533,9.730580655332277
0.509217375180003,-1.7373111349734955,9.730198461373606
0.5137051735161611,-1.7366891797340114,9.729813086776877
0.5181913550224552,-1.7360613177662005,9.729424546547227
0.5226759160742623,-1.7354275508937111,9.729032842227275
0.5271588315563026,-1.734787914958041,9.72863796731773
0.5316401189837545,-1.7341424116288817,9.72823992061301
0.5361197113364586,-1.7334910433111375,9.727838712065907
0.540597626511785,-1.7328337778872651,9.727434351225915
0.5450738601786163,-1.7321706848953122,9.727026818193009
0.5495483672240034,-1.7315016989751597,9.72661614176731
0.554021164821373,-1.7308268556931266,9.726202309958683
0.5584922071497727,-1.7301461573649202,9.725785330223374
0.5629615117570136,-1.7294596057631695,9.725365201292814
0.5674290328479983,-1.7287672032411092,9.724941930725661
0.5718947668696159,-1.7280689517918721,9.724515520240377
0.576358710271936,-1.7273648534224841,9.72408597150668
0.5808208380182942,-1.7266549441535795,9.723653278587182
0.585281125856143,-1.7259391924095095,9.723217456957164
0.5897395913604616,-1.7252176000480945,9.722778505250167
0.594196188814087,-1.7244901695304324,9.722336431402484
0.5986509143094588,-1.723756936742839,9.721891226528399
0.603103764736046,-1.7230178699805219,9.721442903057389
0.6075547151017768,-1.7222730053554745,9.720991455245505
0.6120037412358728,-1.7215223114011755,9.720536898777603
0.6164508392507831,-1.7207658240571566,9.720079224829856
0.6208959845894292,-1.720003545684293,9.719618438475027
0.6253391741963044,-1.7192354446677136,9.719154552219786
0.6297804041960664,-1.7184615569837953,9.718687557245064
0.6342196289939263,-1.7176818852512377,9.718217462067622
0.6386568662117419,-1.7168964314773973,9.717744265245244
0.6430920913425452,-1.71610519810516,9.717267971985901
0.6475252803241778,-1.7153081538143233,9.716788598157944
0.6519564078294995,-1.7145053686421443,9.71630612798373
0.656385491925325,-1.7136968108711228,9.715820570544365
0.660812508149946,-1.7128824830081968,9.715331931192024
0.6652374320599845,-1.7120623875767937,9.714840215359983
0.6696602602671912,-1.7112365268999097,9.714345425006146
0.674080967907452,-1.7104049373011738,9.713847555143188
0.6784995310159403,-1.7095675875836698,9.713346621809134
0.6829159672629009,-1.7087244798920662,9.712842623475444
0.68733023078339,-1.7078756508164252,9.71233555881793
0.6917423392520244,-1.7070211025211213,9.711825426277576
0.6961522477299672,-1.7061608041069005,9.711312245648552
0.7005599524392977,-1.7052947917551533,9.71079600853647
0.7049654505103372,-1.704423034147055,9.71027672746144
0.70936869615189,-1.7035455679487321,9.709754401495676
0.7137697276084649,-1.7026624289112586,9.70922901484772
0.7181684794877653,-1.701773552707625,9.708700601727939
0.7225649690439905,-1.7008789753507558,9.708169150073433
0.7269591719974827,-1.6999786995802915,9.707634665837263
0.7313510640845775,-1.6990727281536346,9.707097154971754
0.735740642046287,-1.69816106360953,9.706556619674407
0.7401279026277289,-1.6972437084980985,9.706013062088475
0.744512821120533,-1.696320699353438,9.705466477916175
0.7488953737869477,-1.6953920052587863,9.704916883668231
0.7532755569228279,-1.6944576625374386,9.704364271200104
0.7576533468218279,-1.693517640306878,9.703808657070741
0.7620287402797734,-1.6925719411903772,9.703250043523312
0.7664017336086607,-1.691620601544728,9.702688422456816
0.7707723026501145,-1.6906636242581337,9.702123800150357
0.7751404023146967,-1.6897010124816,9.701556187027997
0.7795060718332226,-1.688732734681325,9.70098558754745
0.7838692656476325,-1.687758827756625,9.700412001864251
0.7882299806063494,-1.6867792944076692,9.699835432333158
0.7925881921207879,-1.6857941713068751,9.69925587515979
0.7969438980631288,-1.684803393766057,9.69867335321613
0.8012970738751254,-1.6838069984896007,9.69808786276203
0.8056477159361308,-1.6828050219330832,9.697499395973267
0.8099958007214526,-1.68179743341643,9.696907969674601
0.8143413251389106,-1.680784235723691,9.696313586263798
0.8186842651857895,-1.679765431908479,9.69571625240485
0.8230246167576577,-1.678741092161687,9.695115950158039
0.8273623574255689,-1.677711118489368,9.694512716820775
0.8316974622018,-1.676675581367978,9.693906538855503
0.8360299484159334,-1.6756345170653062,9.693297404195127
0.8403597936961924,-1.67458782765155,9.692685350126757
0.8446869725521675,-1.6735356173070821,9.692070353110292
0.8490114621351076,-1.672477821824099,9.69145244036077
0.8533332583898194,-1.6714145114555328,9.690831594188863
0.8576523797196102,-1.6703456551698528,9.690207822702796
0.8619687610440343,-1.6692712230219748,9.689581152012966
0.8662824191992078,-1.6681912850217573,9.688951560007808
0.8705933303466443,-1.6671058443812699,9.68831905378718
0.8749014717487844,-1.6660148370093908,9.687683660637024
0.8792068597017272,-1.6649183665915235,9.687045348400739
0.8835094511823012,-1.6638163356826141,9.686404159001565
0.8878092630323876,-1.6627088143272903,9.68576007031731
0.8921062298046547,-1.6615958063513254,9.685113098986934
0.8964003902825716,-1.660477314232738,9.684463238326353
0.9006917212755445,-1.659353307638077,9.683810505583866
0.9049801979689265,-1.6582238571769472,9.683154888209206
0.9092657977696584,-1.6570888989060246,9.682496413564788
0.9135485167159623,-1.6559485031774939,9.681835064429986
0.9178283530649759,-1.6548026058078302,9.681170863374042
0.9221052612419672,-1.6536512777181154,9.680503802891042
0.9263792805925153,-1.6524944878304562,9.679833885929513
0.9306503453196836,-1.6513322737307259,9.679161119875312
0.9349184739824773,-1.6501646046509146,9.678485512508244
0.9391836429895247,-1.6489914840209563,9.677807071458568
0.9434458276369697,-1.6478129825163457,9.677125784703971
0.9477050268544231,-1.64662900246335,9.676441684593383
0.9519612361742664,-1.6454396478829374,9.675754744373787
0.956214432629883,-1.644244888636815,9.675064981686111
0.9604645932851574,-1.643044694614918,9.674372414148475
0.9647117350305311,-1.6418391359545752,9.67367701994343
0.96895581418984,-1.6406281828525275,9.672978821811803
0.9731968073092622,-1.6394118388398662,9.672277827717103
0.9774347531986579,-1.6381901065937536,9.671574030295922
0.9816695869239522,-1.6369629902470388,9.670867447765069
0.9859013253985986,-1.6357305599554373,9.670158058410008
0.9901299262289311,-1.6344927188313902,9.669445904654804
0.9943554270684438,-1.6332495367578137,9.668730959588082
0.998577762497404,-1.6320010514900207,9.668013232047356
1.0027969523745506,-1.6307471653296608,9.667292748812226
1.0070129508885288,-1.629487982915723,9.666569494316596
1.0112257767406438,-1.6282234737218821,9.66584347591363
1.0154354273280635,-1.6269536410982919,9.665114696540256
1.0196418379560674,-1.6256784892963374,9.66438317513994
1.0238450474623901,-1.6243980211002405,9.663648904035922
1.028045011300896,-1.6231122740434065,9.662911887314182
1.0322417275234566,-1.621821217966429,9.662172137620315
1.036435193594165,-1.6205248562805565,9.661429657938363
1.040625364438513,-1.6192232600900127,9.66068444305098
1.0448122594211882,-1.6179163654324669,9.65993650970976
1.0489958553722063,-1.616604176053615,9.65918586638201
1.0531761485995292,-1.6152867624742988,9.658432497090864
1.057353095912448,-1.6139640952158218,9.657676425483926
1.061526715508082,-1.6126361774479248,9.656917649136805
1.065696984888861,-1.6113029794304106,9.656156186168108
1.069863899796247,-1.609964605221539,9.655392011256447
1.0740274389793276,-1.608620958061887,9.654625161502825
1.0781875781803678,-1.6072721088035749,9.653855626789426
1.0823443150000516,-1.6059180609628227,9.653083410299935
1.086497647656385,-1.6045587845603462,9.652308524583308
1.090647531927709,-1.6031943172569199,9.651530974810726
1.0947940066727468,-1.6018246619882424,9.650750752734384
1.0989370077099208,-1.6004498232331368,9.649967878729997
1.1030765539219896,-1.59906977076274,9.649182359603723
1.107212621151328,-1.5976845754514672,9.64839418565821
1.1113452070776029,-1.5962942408798606,9.64760336013426
1.115474269461235,-1.5948987042953227,9.64680991655561
1.1195998253656452,-1.5934980359663862,9.64601383371385
1.1237218731196073,-1.5920922060322953,9.645215124136623
1.1278403686944327,-1.5906812522156573,9.644413793561899
1.131955309840875,-1.5892651781494467,9.643609845320436
1.1360666737639682,-1.5878439877903496,9.642803288641446
1.1401744794117217,-1.5864176510220158,9.64199413009954
1.1442787027641759,-1.5849862387408735,9.641182360534149
1.14837930115818,-1.583549721783799,9.640368004440656
1.1524763141064187,-1.5821080697642012,9.63955106231297
1.1565696759547037,-1.58066138765713,9.63873152807813
1.1606594069510165,-1.579209578513922,9.637909426549198
1.164745503053853,-1.5777527463692893,9.637084733640014
1.16882792297406,-1.5762907952564076,9.636257492265754
1.172906662707668,-1.5748238292092172,9.635427678527375
1.1769817213993827,-1.5733517851010164,9.634595314012897
1.1810530751900408,-1.5718747338438006,9.633760390143683
1.1851207232521381,-1.5703926123461467,9.632922928464852
1.1891846622425586,-1.568905491208967,9.632082914281911
1.1932448497645007,-1.5674133414174138,9.631240372515638
1.1973012837797523,-1.565916166754788,9.630395306643337
1.2013539622536744,-1.5644139710140044,9.629547720116259
1.205402881891634,-1.5629068247930078,9.628697598422896
1.2094480010305193,-1.5613946657261555,9.627844975613021
1.2134893381330858,-1.5598774973186538,9.626989848854857
1.2175268694907964,-1.558355390489637,9.626132210081005
1.221560573326819,-1.5568283159916279,9.625272078131765
1.225590427894932,-1.5552962446042418,9.624409471856229
1.2296164708391881,-1.5537592462970717,9.623544364150497
1.2336386389440246,-1.55221732586858,9.622676777857953
1.2376569519906655,-1.5506704201242734,9.621806727801063
1.2416713857456851,-1.549118633352701,9.62093419747794
1.2456819191879511,-1.5475619030182235,9.620059214624922
1.2496885504472486,-1.5460002330136149,9.619181782831015
1.2536912763784727,-1.5444336939393568,9.618301888094706
1.2576900753766982,-1.542862256655773,9.617419549346955
1.2616849258627476,-1.5412858920493917,9.61653478555546
1.2656758451138326,-1.5397046704018358,9.61564757623475
1.269662790569758,-1.5381185962648671,9.614757938268252
1.2736457617200143,-1.5365276069050235,9.613865892749276
1.2776247548622002,-1.5349318062475945,9.612971417222282
1.2815997491485616,-1.5333311318993692,9.612074539405873
1.2855707421828202,-1.5317256211350885,9.611175254310004
1.2895377125193512,-1.5301152449209132,9.61027358095598
1.2935006571486571,-1.5285000738447503,9.60936950577853
1.297459554665239,-1.5268800788853425,9.608463047879244
1.301414403367663,-1.5252552640230166,9.607554210956733
1.3053651812506928,-1.5236256335673661,9.606643005535851
1.3093118860013135,-1.5219912248043272,9.60572942679436
1.313254495653288,-1.5203520420470906,9.60481348532026
1.3171930092040736,-1.5187080560158408,9.603895193438639
1.321127424374446,-1.517059304007495,9.602974546334753
1.3250576989689489,-1.5154057906803542,9.602051561591384
1.3289838516708727,-1.5137475197381776,9.601126236103227
1.3329058606065298,-1.5120844955342245,9.600198580581457
1.3368237241950436,-1.5104167221077318,9.599268598779805
1.3407373997054859,-1.5087442374015827,9.59833630009585
1.344646905855092,-1.507067045137736,9.597401681352693
1.3485522417365203,-1.5053851161227794,9.59646475476058
1.3524533444544686,-1.5036984886272415,9.595525536887973
1.356350252989189,-1.502007166076499,9.594584017535924
1.3602429456026206,-1.5003111528640403,9.593640207557046
1.3641314005857463,-1.4986104533895106,9.592694117958205
1.3680155962594802,-1.4969050720609949,9.59174575971493
1.371895550750103,-1.4951950458693128,9.590795121306973
1.375771243040279,-1.4934803460121862,9.589842222050754
1.3796426515039584,-1.4917609769188733,9.588887072988708
1.3835097734568222,-1.4900370091103545,9.58792966157433
1.3873725885928256,-1.4883083806071793,9.586970015413819
1.3912310942564363,-1.4865751619266956,9.586008122036931
1.395085290351669,-1.4848372908028489,9.58504400175217
1.3989351339105938,-1.4830948383847222,9.584077656703366
1.4027806444014914,-1.4813477752992104,9.583109091754759
1.406621819851208,-1.4795961388669765,9.58213830269244
1.4104585991320595,-1.4778399010091228,9.581165323610586
1.414291020611939,-1.4760790984143901,9.580190135737999
1.4181190628574072,-1.4743137355509977,9.57921275037984
1.4219426843419003,-1.4725438172111034,9.578233186374497
1.42576192406474,-1.470769346925507,9.57725143289253
1.4295767399032582,-1.4689903626439764,9.576267500786692
1.4333871111605785,-1.4672068357055796,9.57528140958454
1.4371930567357039,-1.4654187699792092,9.574293155832502
1.4409945345975383,-1.4636262034154062,9.57330275058962
1.444791584379515,-1.4618291064422764,9.572310190809885
1.4485841433798932,-1.4600275504470406,9.57131548726874
1.452372211090337,-1.4582215064951152,9.570318652008167
1.4561558070711558,-1.4564109453634668,9.569319689435035
1.459934888168759,-1.4545959712150052,9.568318595135871
1.4637094551651686,-1.4527764889363073,9.567315396828597
1.4674795057046135,-1.450952568948645,9.566310082914473
1.4712450186554313,-1.4491242157757824,9.565302665136677
1.47500599295076,-1.4472914336330112,9.564293147668815
1.478762408124755,-1.4454541939776722,9.563281550062719
1.482514241871052,-1.4436125675086318,9.562267868654576
1.4862615138148336,-1.4417665250644423,9.561252107654019
1.4900042229283768,-1.4399160708860936,9.560234271175524
1.493742307567959,-1.438061243207284,9.559214378899627
1.4974757873913014,-1.4362020128990993,9.558192434984212
1.501204660806573,-1.43433841726542,9.557168435929759
1.5049289068684777,-1.4324704608605656,9.556142393705306
1.5086485246361678,-1.4305981479365404,9.55511431252952
1.5123634932074408,-1.4287214830578838,9.554084204433817
1.5160737910976354,-1.426840503819738,9.553052073909427
1.5197794379907825,-1.42495518114583,9.552017924938623
1.523480393092948,-1.4230655199221742,9.550981777489502
1.5271766748774978,-1.4211715571292163,9.54994362034328
1.5308682625439436,-1.4192732973397446,9.548903465683614
1.5345551353228755,-1.417370745130553,9.547861325731361
1.5382372923978063,-1.41546390477795,9.546817204754262
1.5419147323482856,-1.4135528135510183,9.545771099574464
1.5455874151654172,-1.4116374433448107,9.5447230379587
1.5492553798856006,-1.4097177978453561,9.543673008104754
1.5529185654291402,-1.4077939152266388,9.542621031032475
1.5565769909552658,-1.4058657994703976,9.541567103006
1.5602306557190309,-1.4039334548664926,9.540511228326606
1.5638795192383894,-1.4019968863099432,9.539453427513367
1.567523600685311,-1.4000560977980925,9.538393696770726
1.5711628596345093,-1.3981110942337935,9.537332056696405
1.5747973146785965,-1.3961619125605285,9.536268496180258
1.5784269452988808,-1.3942085573715188,9.535203027793626
1.5820517514397752,-1.392251000041552,9.534135663095736
1.5856717114381345,-1.3902893110270576,9.533066400183909
1.5892868060354335,-1.388323429086397,9.531995266126541
1.5928970532740645,-1.3863534240689483,9.530922242653888
1.5965024135161676,-1.3843792679604499,9.529847357856573
1.6001029054155362,-1.3824009976832476,9.528770600691042
1.6036985091866962,-1.3804185849471848,9.52769199098217
1.6072892033193662,-1.3784321001425797,9.526611527258279
1.6108750082405898,-1.3764414815181543,9.525529219766229
1.6144558634987332,-1.3744467671543013,9.524445090877135
1.6180318081598992,-1.3724479607917783,9.523359128335482
1.621602821375761,-1.3704450999094835,9.522271337862655
1.6251688829125723,-1.3684381891077138,9.52118173237496
1.6287299928908112,-1.3664271998531727,9.52009032328013
1.632286130543411,-1.3644121696128888,9.51899711650888
1.6358372954479232,-1.3623931027098128,9.517902116523121
1.6393834674579864,-1.360370003754336,9.516805336292043
1.642924665902863,-1.3583428767933894,9.515706771770809
1.6464608503811444,-1.3563117595460488,9.514606437567112
1.6499920408063156,-1.3542766232356989,9.513504336514806
1.653518196838114,-1.3522375055730587,9.512400483342736
1.6570393181510514,-1.3501944108819173,9.511294882575244
1.6605554044230324,-1.348147343489426,9.51018753876083
1.6640664553367572,-1.3460963077282964,9.509078456356114
1.6675724503541458,-1.344041340994555,9.50796764176515
1.6710733700813678,-1.3419824151067914,9.506855114897853
1.674569214256628,-1.3399195344053494,9.505740880269244
1.678059981527898,-1.3378527687606254,9.504624929031127
1.6815456727461577,-1.3357820569680585,9.503507279080067
1.6850262478472646,-1.3337074366751347,9.502387945685046
1.6885017060938963,-1.331628944957437,9.501266926806876
1.6919720674638752,-1.329546553123611,9.500144224914587
1.6954372925199477,-1.3274602660533288,9.499019862025252
1.6988973800291427,-1.3253701535386746,9.497893829612595
1.7023523309170696,-1.3232761544472467,9.496766145353343
1.7058021249053914,-1.3211783061051208,9.495636816119912
1.7092467422894477,-1.3190766131077833,9.494505855325176
1.7126862216065561,-1.3169711119571619,9.493373243383603
1.7161205045386276,-1.3148617750687295,9.492239017981687
1.7195495910231033,-1.312748606777157,9.491103183688
1.7229734995163128,-1.3106316765213148,9.489965723405374
1.7263921918913536,-1.3085109237764732,9.488826672397963
1.7298056866298261,-1.3063864179630778,9.487686013553173
1.733213945653794,-1.3042580985828165,9.486543782169335
1.7366169874698802,-1.302126035033465,9.48539996117599
1.7400147925538851,-1.299990231882623,9.48425456424143
1.743407341412901,-1.2978506936986702,9.483107605030025
1.7467946346011511,-1.2957073921581994,9.481959094485518
1.7501766716630638,-1.2935603642261753,9.480809030981778
1.7535534326608992,-1.2914096470932461,9.479657421998406
1.7569249181845137,-1.289255212443685,9.478504278470334
1.7602911283201674,-1.2870970646003803,9.477349605004903
1.763652023723114,-1.2849352409826615,9.47619341830656
1.767007624004592,-1.282769745646061,9.475035714002265
1.7703579098355673,-1.2806005831431306,9.47387650590035
1.7737028808854163,-1.278427790362123,9.472715792600198
1.777042518843415,-1.276251306685528,9.471553600150424
1.780376822925934,-1.2740712015775166,9.470389921111146
1.7837057933286165,-1.2718874793308956,9.469224760191764
1.7870293918851579,-1.2697001121615166,9.468058146564726
1.7903476571910273,-1.2675091364534292,9.466890060462893
1.7936605307636866,-1.265314589751947,9.465720528394526
1.7969680327553865,-1.263116443561614,9.464549551821657
1.8002701634267082,-1.2609147021797125,9.463377135463443
1.8035668838091174,-1.2587094028885784,9.46220329672027
1.8068582135996019,-1.2565005497319421,9.461028031074948
1.8101441341862983,-1.2542881147150726,9.459851358446228
1.8134246449802172,-1.2520721671333916,9.458673271888141
1.8166997274166774,-1.249852678983079,9.45749379134982
1.8199693814030926,-1.2476296870277623,9.456312915818543
1.8232336077553566,-1.2454031630524056,9.455130655846208
1.8264923677262856,-1.2431731442544387,9.453947029245372
1.8297457003909143,-1.2409396344520751,9.452762021964322
1.8329935481700115,-1.2387026385683828,9.451575667072968
1.836235930827757,-1.2364621606452895,9.450387959951092
1.8394728483634926,-1.2342182373868518,9.449198899696585
1.8427042823529365,-1.2319708408198684,9.448008506238589
1.84593021354206,-1.2297200078472375,9.446816788230688
1.849150642425697,-1.2274657427113147,9.445623750508691
1.852365588359491,-1.2252080818543079,9.444429382796551
1.8555749948628772,-1.2229469653203497,9.443233729654022
1.8587789001719455,-1.2206824617494123,9.442036765688506
1.8619772662982537,-1.2184145757790037,9.440838514864804
1.8651700942166825,-1.2161432792459959,9.439638987556144
1.8683573836799086,-1.2138686411449842,9.438438177601462
1.8715391360752018,-1.2115906009389381,9.437236100779083
1.8747153127235352,-1.2093092279960993,9.436032770283207
1.8778859334784284,-1.2070245263134527,9.434828181374641
1.8810509801373487,-1.2047364679426737,9.433622353954116
1.8842104337418342,-1.202445089636859,9.432415297176755
1.8873643145408565,-1.200150363067018,9.431207011541618
1.8905126032195154,-1.1978523572959874,9.42999750094204
1.893655300462357,-1.1955510764995931,9.42878677026639
1.8967923689854609,-1.193246492922595,9.427574849190506
1.8999238286809665,-1.1909386105687765,9.426361732809115
1.9030496795149743,-1.1886274982241283,9.425147415497099
1.9061698842818173,-1.1863131281225308,9.423931926974895
1.9092844632553403,-1.1839954719713732,9.42271526750916
1.9123934160946685,-1.181674630780892,9.421497426414808
1.915496687251557,-1.1793505124252222,9.420278453568859
1.918594333845402,-1.177023217325272,9.419058308933218
1.9216863000091737,-1.1746926856429403,9.417837037200488
1.9247725858775584,-1.1723589860218993,9.41661463313404
1.9278532117447855,-1.170022090176692,9.41539109681965
1.9309281593398269,-1.1676820024256518,9.414166443027911
1.9339973910040074,-1.1653387594653637,9.412940691503067
1.93706094612966,-1.162992332865955,9.411713832281288
1.9401188058420056,-1.160642791339667,9.410485870279256
1.943170933239119,-1.158290107114312,9.409256835308609
1.9462173673698127,-1.1559342839760713,9.408026712344835
1.949258051664077,-1.153575358700817,9.406795531368639
1.9522930254946074,-1.1512133028841456,9.405563282212949
1.9553222514052406,-1.1488481531159118,9.404329984943526
1.9583457490964908,-1.146479945479815,9.403095629668119
1.961363482110037,-1.1441086200522117,9.401860251026928
1.9643754698551827,-1.141734245062008,9.400623834291498
1.9673816943285454,-1.1393568247173667,9.39938639454554
1.970382156848118,-1.1369763309517853,9.39814794143814
1.9733768201630837,-1.1345928002501338,9.39690849539073
1.9763657230287057,-1.132206268477083,9.395668036467205
1.9793488288208116,-1.1298167078505614,9.394426594568799
1.9823261575887403,-1.127424122277931,9.393184164451572
1.9852976722002538,-1.1250285481668643,9.391940766791862
1.9882633737738442,-1.1226299895354053,9.390696406547688
1.9912232823785883,-1.1202284502675286,9.389451078517068
1.994177361241351,-1.1178239346488623,9.38820480803742
1.997125611511254,-1.1154164466933705,9.386957600065973
2.0000680340864996,-1.1130060224521197,9.385709455067488
2.003004611218214,-1.1105926660413046,9.384460388280278
2.0059353630059285,-1.108176381317119,9.383210394417675
2.0088602528190314,-1.105757172512536,9.381959498992476
2.011779281637115,-1.103335075611153,9.380707702612321
2.0146924698137334,-1.1009100624484047,9.379455004301013
2.017599780793113,-1.0984821372370985,9.378201429663699
2.020501215367838,-1.0960513679141266,9.37694697498768
2.0233967752582536,-1.0936176944508713,9.375691653915236
2.026286442422471,-1.091181184859734,9.374435473165088
2.0291702370108715,-1.0887418429467859,9.373178427397589
2.0320481228309726,-1.0862996408932792,9.371920546613346
2.0349201009914175,-1.083854614573668,9.37066183157466
2.037786173024447,-1.081406735962353,9.36940229145096
2.0406463398534096,-1.0789560728394614,9.36814192283491
2.0435005840124023,-1.0765026291815023,9.366880741232732
2.0463488882573224,-1.0740463770530646,9.365618766231867
2.049191291380359,-1.071587352059564,9.36435597774091
2.0520277385447305,-1.069125526463001,9.36309241628395
2.0548582495871455,-1.0666609678228594,9.361828068207979
2.057682807146753,-1.0641936800668552,9.360562949098401
2.0605014129988097,-1.061723603301098,9.359297071948133
2.0633140680645625,-1.0592508369750528,9.358030429774027
2.0661207553647483,-1.0567753212819415,9.356763046066073
