gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
2.879964034027368905e-02,2.844726385751705083e-02,8.977631036606794623e+00
3.620225355470929954e-03,3.782983711633595286e-02,9.010133757106926211e+00
2.087177197374096363e-02,2.977254601992284852e-02,9.052732339855156241e+00
1.655252963873453387e-02,4.227360437834439162e-03,9.070535232625536182e+00
-2.751088221574674465e-03,6.350580449715832743e-02,8.930262612115102527e+00
1.132496548956269181e-02,3.896661222337594564e-03,8.980405482769910464e+00
-1.955521904275841702e-02,-5.906026111760653841e-02,9.018934597981624890e+00
-1.947324390174550932e-02,8.412377712461270932e-03,9.038124938021772081e+00
3.172785100467954283e-02,5.936353647362942187e-02,8.960565466259387435e+00
3.603529825442221279e-02,9.006514874301835283e-02,9.041139726678808941e+00
-1.032035615090188541e-01,-2.060574245118951524e-03,9.036380306926364625e+00
-7.630824543952319239e-02,-1.670782022274354753e-02,8.957096696216197529e+00
9.782647045600450716e-03,-1.958205606785546823e-02,8.927502873976784770e+00
-4.498296167819558489e-02,-1.124186308688391728e-01,9.050746023365379145e+00
-6.357889009108806666e-02,1.337123651299164211e-02,8.989691049804429568e+00
-2.867870643767311475e-02,2.191531228612602494e-02,8.982409549045703656e+00
-2.300742458158705137e-02,1.737558149104121569e-02,9.015050682255616010e+00
-3.631120975798425576e-02,-5.577949918584635888e-03,9.004242305355727893e+00
-6.705437366707635294e-02,-1.261047488840744413e-01,9.050369353962171459e+00
-2.310467010841691857e-02,-9.246324405403102964e-02,9.007788234332345212e+00
2.553772920645150032e-02,2.836034039201325990e-02,9.036241705189191009e+00
6.001338738011998547e-02,-5.497863345927610917e-02,8.909235771531326620e+00
-2.518939887468101685e-02,1.204858952315516693e-02,9.079510448320602833e+00
4.790722453866048253e-02,2.646423994114191838e-02,8.994488803931046661e+00
7.785820078458856319e-02,-2.351081001397684403e-02,8.957025352890767067e+00
4.640965239679561288e-02,5.374078116860585286e-02,9.002030228827818448e+00
-2.154616812691294292e-02,8.554515074945716335e-02,9.005281256733823625e+00
8.755156701018179319e-03,4.717235634645432912e-02,8.990425606820695137e+00
-1.107640696655427283e-02,-1.099274577609435713e-02,8.941917561562535255e+00
-3.129149725903768858e-02,3.841376549688003961e-02,9.038585537346978782e+00
-2.466987115984888013e-02,6.590651351311856143e-02,9.025376345070537099e+00
2.684366377976377810e-02,1.312867953798037106e-02,9.015535936544006645e+00
4.331609105798651937e-02,1.931068344175757012e-02,9.007799083513718941e+00
5.990193349606673379e-02,-1.110543339704566854e-02,9.011487455548445880e+00
3.959667414818297121e-02,-1.398222765215634787e-02,8.984238313332232551e+00
-2.446593507884689198e-02,3.263594669593783415e-02,8.983449429088942395e+00
4.935770898774458765e-02,4.065692882248115453e-02,9.081970546567518454e+00
9.415968748309025416e-02,-2.640131535685069641e-02,8.997915735415707772e+00
-4.594243683099945991e-02,-4.859638697674426022e-02,9.041165541195439914e+00
2.503202470990040923e-02,6.761539876269103723e-03,9.065330677867175169e+00
-5.367545386821150760e-02,-8.157652610635764134e-02,8.983423548000203596e+00
-2.691775700832487600e-02,1.100888752445866071e-02,9.026747098920576917e+00
-1.980240171828262508e-02,3.240325427685623871e-02,9.018437155312259534e+00
4.284719606662109465e-02,5.365502483546497059e-02,9.084057315615281070e+00
4.844904283195396871e-02,-1.529171097938111096e-02,8.967747288312519771e+00
-4.172202580444108605e-02,4.207010220174324522e-02,9.036806565118990164e+00
-6.401699424634850130e-03,2.889915368971670770e-02,9.019696926156012040e+00
4.376945750782239991e-02,2.410305872846423350e-02,9.029138112230141289e+00
7.284130737694230993e-03,1.811044651426172922e-02,9.007422723056350833e+00
2.225724874563712527e-02,2.242514141476225839e-02,8.997458071470280316e+00
1.716905477572328378e-02,-6.512482382885918797e-02,9.007837700441251982e+00
-1.180251450145928215e-02,1.879756554660117623e-02,9.003952527763710023e+00
-3.289197019710775761e-03,-1.556734491450991430e-02,9.040347844822020917e+00
-3.095088416482457555e-02,6.757249920754539348e-03,9.074518403403107669e+00
-4.127357081519706511e-02,6.605031163798190386e-02,9.003701238186952338e+00
2.321631603898902108e-02,-6.581236268323906180e-02,9.123318748366711972e+00
-7.660613090560722260e-03,-3.003039747506412380e-02,9.079621568706919277e+00
-2.772908346571459348e-02,1.292830350908885824e-02,9.076393059968841825e+00
-4.744444261607742158e-02,-3.791415067507463571e-02,8.984851917449873326e+00
-8.012101829842304887e-03,-1.951113330812477911e-02,9.014561657111787696e+00
5.620701012198722757e-02,9.427911434839017502e-02,9.026485929143859721e+00
-4.066486052318133565e-03,-1.710765067334243245e-02,9.003104858427212420e+00
-2.105963401393476028e-02,4.015429407118783350e-02,9.018704170371048434e+00
-1.557138830999274352e-02,1.746018327580606266e-02,9.009799456687778374e+00
6.446098440876897595e-02,3.212847485307906981e-02,9.018303465949655262e+00
4.126264489339932090e-02,4.054819639377135743e-02,8.997881198936356739e+00
-5.507210536530458833e-02,5.525018513690855421e-02,8.974405118748222776e+00
4.398992016538313954e-02,5.113803960313936803e-02,8.961470622930114871e+00
2.340375241591762662e-02,-1.093834052304847732e-02,8.969081679788157402e+00
2.673163419795562476e-02,2.625519284604340906e-02,9.015899151593323779e+00
4.342279053884215423e-02,2.690961264440823800e-02,8.996745328279013521e+00
6.528179514436784070e-02,3.807540641620688060e-02,9.021846352677140857e+00
-1.504843236478861472e-02,-3.823271362371368637e-02,9.051598335541843454e+00
5.684990065761343775e-02,4.850543030734218164e-02,8.991580932885460342e+00
-2.097858993704538981e-03,3.911951360869651145e-02,8.969222931657364839e+00
-3.474517047862334812e-02,-1.986407907334368506e-02,9.031674252719238183e+00
-4.709812365317595645e-02,-3.370046491416647111e-02,9.014508259349110375e+00
4.253385541685959087e-02,-3.314660008600287672e-02,8.980855829203090224e+00
8.834740997995843559e-02,-5.415156690309835125e-02,8.875640199662603536e+00
4.674124050031047001e-02,1.198482073910855927e-02,8.988542539035146106e+00
4.999958776235729346e-02,-2.907359788810441950e-02,8.993387781513808577e+00
2.273302219227463228e-02,-1.245216518214312292e-02,8.980986857486747965e+00
-9.425355685120357860e-03,4.368729241980586625e-02,8.983978202472634678e+00
-4.081049722885993040e-03,4.613630686250466684e-02,9.026883456386146420e+00
6.508448355813478692e-02,4.548802472693729872e-03,9.008492692057014750e+00
1.589142667919273260e-03,6.501570507203745242e-02,8.988478153696167539e+00
-1.996245730740857371e-02,-7.678537359546892815e-02,8.995949756854200174e+00
2.765258826965184824e-02,-1.979303060174247494e-02,8.965626988376140361e+00
-1.675821515605620607e-02,3.072690170877003663e-02,8.993499247567788402e+00
-3.032010014705619622e-02,-1.349660163525669490e-02,8.980706095755007112e+00
4.968837363256749240e-02,2.644093426150657608e-02,9.016520580362834991e+00
7.651937763515866131e-02,2.164117413340915091e-02,9.041684922477063679e+00
-3.278098531228502283e-02,8.245705291976795914e-02,8.986809274472044251e+00
3.714152145274480458e-03,-2.427542478804968094e-04,8.981679694052864704e+00
8.575626357274190870e-02,8.139249479055142220e-03,9.010330316605452694e+00
-3.011683084421544216e-03,1.176084973730570117e-02,8.911514117062212748e+00
-1.880018349482128577e-03,-6.717588215238916305e-02,9.034683267329080891e+00
-1.352827941693917832e-02,8.784118887818564980e-02,9.066698966380508651e+00
-3.612486708506280203e-02,-1.587419372221752015e-02,9.031617559412033813e+00
-1.997796165091646897e-02,2.113316154520801862e-02,9.000445761048192495e+00
-1.602735270873849316e-02,-1.981626566735900791e-02,8.968821039067615075e+00
-6.681823526339523978e-02,-8.482028731335002287e-04,8.987152777278593518e+00
4.877966600228910571e-02,-1.944664143425622882e-02,9.002575803443543023e+00
-2.001894553270493204e-02,6.826802636323058004e-02,9.003870623734099965e+00
-2.197754500583513210e-02,-4.650947856064457236e-02,9.066210874722827384e+00
3.045502312829993438e-02,-3.122443999867407366e-02,8.909966090467321465e+00
-2.884419616609370032e-02,1.300777270985905947e-02,8.995453840691768121e+00
1.051175862007138265e-02,3.401133434857979421e-02,9.049578471283361125e+00
3.963392113084031332e-02,8.264816472448343818e-03,9.059001892539361833e+00
-5.082798717697184498e-02,-7.960254197376776322e-03,8.995567079224555229e+00
2.960097822853499649e-02,-2.647101961044021502e-03,8.979637240098286455e+00
-6.546824659655112351e-03,-5.292788226133866847e-02,9.026745272921370855e+00
2.668894104050050647e-02,6.173768171639239938e-02,9.068418763852470477e+00
-6.110429283817271628e-02,4.877040481153065155e-02,8.999073724518238393e+00
7.021299078092269573e-03,1.880580088519277770e-02,9.007219126716782043e+00
-2.756714021558050436e-03,-2.422043675384644157e-02,9.003220737670025287e+00
8.021815292254265775e-03,5.002021318977956099e-02,9.061884133966078281e+00
3.987288863130918071e-02,-9.141971730233543203e-02,8.999244245653695629e+00
-1.136928897418246626e-01,-2.017166127416312234e-03,9.002944741739336010e+00
8.340458036795518615e-02,4.717120693552438043e-02,8.926019203238496402e+00
-1.895710507792726721e-02,-8.933645681464858976e-03,8.971972351932913980e+00
4.590720661416500953e-02,-3.821156470836106073e-02,9.056055536466555367e+00
8.759997555351192386e-03,-1.099462534510045469e-01,9.023737906576281276e+00
2.523052352723833061e-02,8.076761961456586231e-03,9.009106777401413524e+00
-3.505979739395798100e-02,3.820761243375128680e-02,8.954345883051013644e+00
-7.952644288392674010e-02,3.025875489349713274e-02,8.997216129088501546e+00
-1.908568317938231715e-02,7.460506577115486038e-02,9.020002088408730856e+00
-1.371742997468010546e-02,7.832770244005463067e-02,8.954381868618638052e+00
-4.618377347685644757e-02,-3.223240010652079351e-02,8.941576331593003246e+00
-2.753798399705196728e-02,-3.645193320228664463e-02,9.020764439286184100e+00
7.485262241981726662e-03,-2.718743997206285803e-02,9.012338315165338898e+00
4.763501177209656517e-03,-7.799571817732782464e-02,9.038567135162395516e+00
5.054102606244395557e-02,-3.336396994999112336e-03,9.018333735168610588e+00
-3.981837102617041130e-02,-4.374924493807769849e-02,8.898707433362254449e+00
4.735029158762843471e-02,5.131926946898864722e-02,9.052402369596801890e+00
-4.671063728134271925e-02,-3.427445444292429987e-03,8.998303139830820641e+00
2.931682076639888571e-02,-4.737052253096903955e-03,9.051507213411658981e+00
-1.857043554108066957e-02,-9.607055712429413835e-03,9.029199574072315215e+00
-2.286640364648860266e-02,-4.791413240433543136e-02,9.017700838514658201e+00
-2.750644644238967387e-02,8.775690136621263834e-03,8.934675932167870371e+00
-2.857078627222868483e-02,-4.428321120210512718e-02,9.001867627429733787e+00
-3.663782634919685033e-02,-5.210858004213495681e-02,8.972126851102530054e+00
4.921524890604646318e-02,2.686627208016208537e-02,9.008732696651861716e+00
1.429573750261631075e-02,-2.812859442365913537e-02,8.999505000222413287e+00
3.346682088165190555e-02,-2.813528679669278360e-02,8.910457819485088748e+00
3.757787729929221859e-02,-3.246654593067944267e-02,8.994758026632085901e+00
3.163773740675601687e-02,5.297767449612515722e-02,9.015178117873986707e+00
1.738623851018778269e-02,-6.181398399413506883e-02,8.962557680297804197e+00
-4.771940690084285064e-02,8.878759299855274248e-03,9.013864762798013075e+00
-2.545408539734651809e-02,5.751834037075238132e-02,8.926824983393537138e+00
-4.865142403201131588e-03,1.160717226450055407e-02,9.003862697520093050e+00
-3.363698196434988796e-02,5.569528127953008584e-02,8.960675458796917070e+00
-2.690328180778039750e-03,-2.125949879474732518e-02,8.986188453335039128e+00
-4.151310759336798717e-02,9.038560076086815664e-02,8.975215343841750126e+00
-5.432211800487144610e-02,-1.279487402536977174e-02,8.979423565822827413e+00
8.294064762788128098e-02,3.897685266421437728e-02,9.044262564674648175e+00
-3.444694436712272823e-02,-1.959595323835456801e-02,8.987945824249356619e+00
-5.711700291412736066e-03,-4.721949377573011336e-02,8.968428379948827356e+00
-6.034065287241904829e-02,5.768902280511469666e-02,8.989858910983404172e+00
6.983395778164692286e-03,-1.924013282343503203e-02,9.014748033690576534e+00
-2.875420391477814114e-02,2.653806660097633371e-02,9.002150720661179051e+00
7.043944498223099482e-02,1.023207054027902921e-02,9.035246376761772780e+00
-2.148166398492558013e-02,8.244525910785743816e-02,8.993433252410310885e+00
-6.251655406251900582e-02,2.978253283593101930e-02,9.032892647554287890e+00
1.364680135186791266e-01,-2.570124286459606923e-03,8.985199408964792411e+00
-6.474663775536741717e-02,4.833115406064758535e-02,8.965888673072793580e+00
-4.516229309140669737e-03,-6.592414647623867641e-02,9.020072746278794185e+00
2.058526335104359992e-02,4.913363994228986398e-02,9.060109636637697861e+00
3.235582268499102702e-04,6.711311482061552147e-02,9.008573796889402630e+00
-6.614523962190943865e-03,2.764377446668584565e-02,9.037186003279526147e+00
-8.524368841354707307e-03,5.959806502108541681e-02,8.927738005932827292e+00
3.284569153715875822e-02,-1.565433784361399544e-02,8.932271454619311157e+00
3.562620791699040723e-02,6.340176020639877279e-03,8.948822419264049088e+00
-3.278559611734524048e-03,6.077351072778014451e-02,8.960382329093130593e+00
8.333552413191286021e-03,-1.796783644516050541e-04,9.040840381359180000e+00
4.808729163205339302e-02,8.146759323825605165e-03,9.026792346181515825e+00
-3.518829900509685971e-02,5.128199252446514339e-02,9.017071165157409141e+00
-4.431898193198871572e-02,9.989554468808007487e-03,9.052435714461202210e+00
3.362097528574589655e-02,3.496351317381592161e-02,9.041860069465821326e+00
-6.092611357509907649e-02,3.215490133728568511e-02,8.969268134330400599e+00
-1.054563134823808916e-02,-2.820079226016597787e-02,9.022632585193177235e+00
-6.327964294219440289e-02,-3.221699421028424021e-02,9.035186506068811241e+00
1.140847195147749564e-02,-1.715572053830384525e-02,8.963888864003411783e+00
1.723179601857787163e-03,-1.636192922756684806e-02,8.986577574125126588e+00
-4.177247542551331544e-02,1.533022406935782801e-03,8.966304909717264238e+00
-2.510596212606266975e-02,-2.140582775208824898e-03,8.978550246649069422e+00
7.536893864194052495e-02,1.090647521824320183e-02,9.010480010772569770e+00
1.364700295062754205e-02,5.447792532630687384e-02,8.967580826001343652e+00
-4.166320656387366428e-02,-7.579035633027637886e-02,8.953415867449287191e+00
-1.851191040483420036e-02,3.774939657595895171e-02,9.061492908791317191e+00
-1.402727918289671874e-02,-2.935705933430663231e-02,9.033491277076702630e+00
-3.568001473034949217e-02,5.284438209813996368e-02,9.044795500786459996e+00
8.542109205528998495e-02,-2.068189455413535147e-02,9.044567959907199750e+00
-4.746972178499644229e-02,-4.505048976873293060e-02,9.010741785527372372e+00
2.512975259743130407e-02,-2.410946808127283764e-02,8.965611463373821977e+00
3.676750683945308271e-03,-2.781890509488989943e-02,8.993562081870233982e+00
-1.590043444663828080e-03,-1.263155481820473457e-02,9.039558649452205330e+00
4.321904884805852914e-02,-4.734928769685491784e-02,8.963933970979535815e+00
-3.407871095206642387e-02,2.778333655878457986e-02,8.977717448177026327e+00
-3.280340493999459733e-02,-7.115072640460894104e-02,8.993682479487688397e+00
7.205876563391278022e-02,-4.492735502421026789e-02,8.997140137391854253e+00
2.588892371278846485e-02,-2.331524707078609648e-02,9.003038743673657862e+00
6.067629425701155654e-02,1.622003208573766231e-02,9.025353192613909670e+00
-7.198747733211083299e-02,-2.246543692956244620e-02,8.866082777310552387e+00
-4.224219042195188206e-02,4.354948590784948892e-02,8.945893213247179787e+00
4.867393378174144497e-02,4.570163671943328065e-02,9.023565378913991353e+00
-4.360311679114593081e-02,3.197282848019700197e-02,8.968628192350342587e+00
3.431337494467744803e-02,5.834974057851907703e-02,9.007858887370932877e+00
-3.705520928892330756e-02,4.783115352165091122e-02,8.934077000017522252e+00
1.520379619064954856e-02,-1.529733483339682301e-02,9.022891161570905538e+00
4.571398283583597011e-02,2.663010267857721797e-02,9.059752292510861338e+00
-5.843330905413442883e-02,-3.771597676026152562e-02,8.998878119738140668e+00
-1.303325272240834012e-02,-1.696385299465867982e-02,9.013451074139005925e+00
2.821083047944656155e-02,2.162820553209106322e-02,8.961480181688608937e+00
2.482922394218411641e-02,4.487855275716895465e-02,9.049564303894797490e+00
1.010203921031169461e-01,-3.424651253680720438e-03,8.968650470954948162e+00
1.530549723174672028e-02,-6.191921286938822065e-03,9.024829668011454586e+00
4.422663788416954928e-02,4.869128844852834564e-02,9.049580961611251695e+00
-1.165638417773993095e-02,-1.882813902262501365e-02,9.022218124386906624e+00
-2.349739386002416483e-02,2.878874713920352019e-02,8.983528683639754320e+00
-1.086709291602162668e-02,4.384388967824914135e-02,9.083911239757561873e+00
-1.608558001227845813e-02,4.708833254837654220e-02,9.014703022911906061e+00
3.540704062195627194e-02,1.216863630645985232e-02,8.981647683104359459e+00
-2.491555902497721506e-02,-5.453356932249224520e-02,8.989824642005622479e+00
-3.660599558285329569e-02,2.617878734309735805e-02,8.923063780649366450e+00
7.286247927553070325e-02,6.813697409225769226e-03,8.937906762463544652e+00
3.918210583200604225e-02,-2.385736955843663354e-02,8.972251086396852315e+00
4.638243775198078178e-02,-4.085706717458956194e-02,9.033810718824730301e+00
4.166917110217418369e-02,5.178773621774911823e-02,8.979927609834101432e+00
2.295413662080185435e-03,2.239556885625687901e-02,9.056878332947666976e+00
1.374003443103485010e-02,3.378752732033318829e-02,8.943325786665559107e+00
-1.600808637106764312e-02,8.905439395065004038e-02,8.986493237351346863e+00
-5.443467944373661660e-02,1.590029763569001525e-02,9.004461138559893385e+00
-1.923123390574545816e-02,3.174573001773069517e-03,9.006288340313394869e+00
3.212400155172985550e-02,-5.114949223417074309e-02,8.915904137910214189e+00
4.981774980775959677e-02,-5.992917090021107271e-03,9.048437312646463226e+00
-3.954921417938949552e-02,7.924898792034501885e-03,8.991689488420391285e+00
2.898263587423145771e-02,3.689902608847028809e-02,8.959526635012682760e+00
3.922536559718106663e-02,-9.638847729256885431e-04,8.965092573059443737e+00
3.130752868895598368e-03,4.359619775826181071e-02,8.963444659763659672e+00
-2.187329094048219569e-02,-1.670396043600161709e-02,9.058255477959306745e+00
4.891043440223500488e-02,9.220988353527685699e-03,9.008994480248084358e+00
2.522574168676101902e-02,2.598024242958991634e-02,9.042076352572593123e+00
3.380394384274193476e-02,3.183491040687806695e-02,8.994741049254084686e+00
6.197135646204137566e-02,4.810083424839434185e-02,9.075620991197796528e+00
-4.796644985482502455e-02,8.212395372398625937e-02,8.940906586730536176e+00
3.409750785807613704e-02,-4.655635245310125320e-02,9.010460178845656642e+00
-2.451563515139146276e-02,-7.472180205205311565e-02,8.965040678393368268e+00
-1.873953808301355786e-02,-5.513010961106953878e-02,9.080676853074757915e+00
-4.812994318759787615e-02,-1.220842995910255066e-02,9.035277994469625540e+00
-6.024851315398612600e-02,-4.165213766603042406e-02,8.954063871017732268e+00
1.900698954720903694e-02,5.941081767891154275e-02,9.027959124601665053e+00
-1.432550228994983535e-02,4.111177494106241920e-02,8.971608671044698724e+00
-1.529353569513044152e-02,7.392746221792093064e-02,8.955271997137597140e+00
8.333941557892412047e-03,7.925735574645462883e-03,8.932405319011248679e+00
2.126150210879599461e-02,1.544666772666511076e-02,8.977280810538958988e+00
-3.459920466287307733e-02,1.236883429471604193e-02,9.013997602580289481e+00
-1.086778420728654881e-01,3.315161828380851217e-02,8.990592845246156983e+00
3.413372395932662284e-02,-3.728964503753157134e-02,8.915603600028200404e+00
3.325985484262183878e-02,-6.168146841136380384e-03,9.044784746245877471e+00
1.568409472507335464e-02,-2.397301957267985659e-02,9.041105997113369597e+00
3.123090700453883331e-02,2.479825921410550374e-02,8.925972619402905650e+00
-3.308387008940039120e-03,-1.469872194081875460e-03,8.977852015991954815e+00
6.092476736910115709e-02,-3.849377505288254647e-02,8.971206805817567798e+00
-9.853036317411740033e-03,-2.032448921162664443e-02,8.975897395657023381e+00
5.006301918361995285e-02,6.591130282633355687e-03,8.946705629489178691e+00
-3.291661676362927363e-02,-4.644755229625348314e-02,9.023401327781412462e+00
2.007016400544502088e-02,1.007486317511967627e-01,8.990641140184539637e+00
5.468244198296528386e-02,-5.667432231731801828e-02,8.966612714840278997e+00
-4.274839160085416867e-02,-2.116377983348127073e-02,9.000076657632815724e+00
5.079135479941829234e-02,-5.497748664141072217e-03,8.945320943526557045e+00
4.844276716936816302e-02,-2.107458577774677655e-02,8.998262887042605129e+00
-2.689663787238623371e-02,-8.106021177268046829e-02,9.046996044877600340e+00
2.362346487774135209e-02,5.193828441282079267e-02,9.008003776280329333e+00
-3.422435882485572178e-02,6.247949724261169652e-02,9.023848791822976168e+00
-2.904171255726448880e-02,-8.384778399029182809e-04,8.956909533018801994e+00
3.843989674647262014e-03,2.654991781476988624e-02,8.999991730223246833e+00
-7.000153794152949582e-02,-5.759437642959485543e-02,9.007773539936160034e+00
7.981916136126256112e-02,1.632189403883979942e-02,9.037599150444886931e+00
-3.410261503092590959e-03,-2.659371766882805480e-02,9.010301467955045496e+00
-4.470133175920629198e-02,3.510173831223160207e-02,9.005461714230651893e+00
-7.316021238881255384e-02,4.616509296563114234e-02,8.957887199491729291e+00
-2.883504308087635887e-02,-1.024855610283959342e-02,9.051286328825995042e+00
-1.812763828720872009e-02,6.700263499260211697e-02,8.953957393019786437e+00
-4.483981026794126717e-02,7.237874666274261848e-02,8.997298474191985918e+00
-3.495574821169735585e-02,3.637779462882369860e-03,8.993984470384024377e+00
-3.253444980833758438e-02,9.163711838298492507e-02,9.070380387602526184e+00
-9.167482862905213664e-03,-4.001845071939665044e-02,8.969788790694170899e+00
-3.589809165358659460e-02,-6.244674477336050432e-03,8.971211383614154045e+00
-1.071398719174104959e-02,-6.061390909154381473e-02,9.016241421869908734e+00
-5.297058533968154737e-02,-5.533323106415333204e-02,8.921702528578530078e+00
-1.959159605979979984e-02,-3.689088174635134915e-02,9.048147534178021090e+00
-8.882932643103691461e-03,-2.888692284866211865e-02,8.993235886543386570e+00
-3.753121374054162185e-02,1.678704427977446151e-02,8.924162863452147931e+00
4.003149944869711235e-02,-4.105424651955556087e-02,9.020972864486624943e+00
-3.981259542369688887e-04,4.394173365789832975e-02,9.046421629581685053e+00
2.861369321773230695e-02,-9.160652703845145739e-02,8.979159486145380953e+00
-1.529428915769103468e-02,7.836427356415091861e-02,8.989659363452192409e+00
5.914950965933503391e-02,1.236991903056068771e-02,8.969010705584572918e+00
-1.393945902003301644e-02,-5.467395438623140307e-03,9.053292406641750389e+00
4.353124019794614441e-02,7.064217219027792150e-02,9.004177361919635914e+00
3.189570023790443132e-02,4.380929301117188895e-03,8.955425477439879600e+00
-3.129121107333678736e-02,-9.559611285294972519e-03,8.977408176739766432e+00
-2.243837793359596336e-02,-8.616766330335665081e-02,9.011835362389744475e+00
-9.593811551506415888e-03,-7.727419119825280035e-03,9.004129587280594649e+00
-2.183248164452192275e-02,1.933727444457675193e-02,9.050002383615474599e+00
-4.037388625169902739e-02,-2.562453038125907939e-02,8.988103958958864936e+00
-6.888358394363666530e-03,-2.381214009893009229e-02,8.986451157634126830e+00
-1.170666121651052841e-02,-3.137893614797610930e-03,9.013220540694574012e+00
2.828368689678883822e-03,4.382529515599610341e-03,9.039778979385975077e+00
4.410067432985269320e-02,1.685543335740439033e-02,9.059905432675082082e+00
-3.892194605895544363e-02,3.138021271584009314e-02,9.035884421648338716e+00
-2.487532576943085258e-02,1.191524705170151320e-02,9.039884197968367729e+00
6.499023487716817926e-02,1.274537267810093265e-02,9.022526697047702271e+00
3.604883318694970112e-02,4.363370172861100876e-02,9.064641155126885508e+00
3.192263580197465117e-02,-1.867089652761985338e-02,8.979643908789395113e+00
1.419455987368197641e-02,-2.643958764769583150e-02,9.005804012745830534e+00
6.731387734102908804e-02,1.888256412239046333e-02,9.014344959062229989e+00
1.294870435605512994e-02,1.912218961594413028e-02,8.948821513403983019e+00
-8.356234169727207173e-02,6.702767857828037003e-03,8.997210366729053277e+00
4.203395018343047268e-02,-4.244468899235109838e-02,9.067469719379793958e+00
7.167914508586928704e-03,1.777737844981255172e-02,8.962305128154392619e+00
-2.707594344611914325e-02,-2.950814344002286940e-02,8.955171940734690139e+00
8.674938356550134996e-03,-2.697197451208187269e-02,8.978918879294942812e+00
3.022890385731146650e-04,4.700495258210076605e-02,8.988886018879997053e+00
-6.628366090407428191e-02,-5.560117342276206520e-02,9.041648306245077649e+00
-1.313043408110234865e-02,1.752602885352852469e-02,9.033130761519359453e+00
1.034289336628714008e-02,3.213496942120305788e-02,8.988325426409085495e+00
-5.175404769570101510e-02,6.880697541200688286e-03,9.012359410877582633e+00
8.664278397555610911e-03,-9.528580719456848300e-03,9.009966720377859062e+00
4.315944097966457199e-02,5.727855334673150750e-03,8.955818372683525652e+00
-9.123154136186622382e-03,2.549617060911909747e-03,9.075669719254886303e+00
-4.042769946813103144e-02,5.140853677419192358e-02,8.992543738914347884e+00
1.409334123912325126e-02,2.880021448129081035e-02,8.987450564608263193e+00
-9.762440918811411683e-02,8.652344085415296371e-02,9.021056605057019340e+00
1.032725680422198582e-02,1.577851598479830530e-02,8.911149635590332352e+00
4.813025779646778329e-02,5.653795448984404171e-02,9.001688348688954733e+00
-8.647966186296861257e-02,-4.105214996111487130e-02,9.013143852875682427e+00
-3.407635366927775494e-03,-2.723353996295932791e-02,9.135454779421705140e+00
-3.557517695254090034e-02,7.457665154969184140e-02,8.944245099447028835e+00
4.606714790610673751e-03,-5.833864988020554497e-03,8.989903724583614419e+00
1.904406600700195296e-02,-6.731640342021932844e-02,8.998470558246035367e+00
-1.044652297896351764e-02,-5.034012734085405866e-02,8.961326058240853598e+00
-4.624606977026028687e-02,1.268568107498560527e-02,8.987297587612751215e+00
1.100478112727358397e-02,1.821105779469142064e-04,8.997609141471539118e+00
-5.954816391613165782e-02,-4.348206689349636694e-02,9.006515061813059830e+00
6.140429182302910988e-02,-3.389824811600928439e-03,8.945759186488887238e+00
-1.034103306411195133e-01,-8.045982501552749466e-02,9.004811830285966323e+00
4.839281760665315596e-02,-5.539240332767166215e-03,9.069723843557721210e+00
-6.171533622025957705e-02,1.094575488627437705e-02,9.054756567762263231e+00
-3.877055877711273191e-02,-1.789843112041934747e-02,9.028180737719901927e+00
7.772122953224014363e-02,-2.952814416462969105e-02,8.997000627021018104e+00
2.352932146442998640e-02,4.817166619023365709e-02,8.968330216702067759e+00
-3.039893615886003417e-02,-5.726124588737059595e-02,8.995364812862153059e+00
2.951546932488403885e-02,2.463656030674726133e-02,8.976942257046676588e+00
1.484805594489283301e-02,-3.708287240749827407e-02,8.886049641913643882e+00
7.511195226116559875e-02,2.350172489730424988e-02,9.059945064634598921e+00
-1.261909828950082265e-03,-6.172226483163218563e-02,8.983894195577233788e+00
2.577881663620291280e-02,-7.267336859269085680e-02,8.994097818101378650e+00
-5.535199010532361463e-02,1.871826545348076812e-02,8.974408846517508920e+00
-9.672026226722470199e-02,4.153113347636840785e-02,9.013325960338995912e+00
-1.688882551382180075e-02,3.981179506178824518e-02,8.997876598287042782e+00
5.024469368688306431e-02,1.400137796384566362e-02,9.012456013545088851e+00
-5.181235975125791232e-02,2.540154211186343783e-02,8.975975542414582620e+00
5.575402913666313576e-02,2.336888823238888677e-02,9.065815366208999748e+00
2.367320793325907932e-02,-1.722598797751413637e-03,8.982650874572739141e+00
5.412809905269874884e-03,-4.931660937710839049e-02,8.992896953686456030e+00
-3.756483974418214911e-02,-7.367100375525327538e-03,8.990367831575843738e+00
3.349482095647537266e-02,-6.677078252368075229e-02,8.989290631075697036e+00
-1.777234662082334549e-02,3.307888594750345301e-02,8.983288922148133793e+00
5.454833203080326764e-02,-8.253164737405499496e-02,8.953091362535634090e+00
2.087823612696782655e-02,8.924138184067675894e-02,9.054202757403542634e+00
-3.142585697703896563e-02,6.211710969483484612e-02,9.016529291829291637e+00
4.035730615031141860e-02,5.983642258682817655e-02,8.971816533285579709e+00
5.924582408946786616e-02,-1.047412390022299349e-03,9.003784481747681312e+00
-8.453094833630384053e-02,4.330070756030189941e-03,8.940738193913334797e+00
6.975800145981242428e-02,-2.241909480864226131e-02,8.945911878655568472e+00
